Timestamp,Device Name,MessageType,Data
2025-08-26 12:07:16.510637,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:16.646546,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:21.588634,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 12:07:26.656729,Projector,Command,'UpdatePower,None'
2025-08-26 12:07:26.656729,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:26.903966,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:31.858184,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:07:36.922615,Projector,Command,'UpdatePower,None'
2025-08-26 12:07:36.922615,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:37.012368,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:43.073379,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:07:47.030363,Projector,Command,'UpdatePower,None'
2025-08-26 12:07:47.031388,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:47.228741,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:07:53.727080,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:07:57.251428,Projector,Command,'UpdatePower,None'
2025-08-26 12:07:57.252424,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:07:57.575182,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:04.039789,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:08:07.584730,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:07.584730,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:07.805223,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:14.515470,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:08:17.822712,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:17.822712,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:18.117713,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:24.895862,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 12:08:28.143515,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:28.143515,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:28.423328,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:35.043864,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:08:38.443581,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:38.443581,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:38.789427,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:46.813131,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:08:48.803740,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:48.803740,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:48.934028,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:08:57.011368,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:08:58.949189,Projector,Command,'UpdatePower,None'
2025-08-26 12:08:58.949189,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:08:59.178774,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:09:07.538520,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:09:09.192312,Projector,Command,'UpdatePower,None'
2025-08-26 12:09:09.192312,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:09:09.467580,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:09:18.027159,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:09:19.482841,Projector,Command,'UpdatePower,None'
2025-08-26 12:09:19.482841,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:09:19.719482,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
