Timestamp,Device Name,MessageType,Data
2025-08-25 13:51:13.370091,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:16.586086,Projector,Command,'Connect'
2025-08-25 13:51:16.919065,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:51:23.387811,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:23.387811,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:51:23.744163,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:26.634663,Projector,Command,'Connect'
2025-08-25 13:51:27.337989,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:51:33.768531,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:33.768531,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:51:34.031575,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:36.692593,Projector,Command,'Connect'Timestamp,Device Name,MessageType,Data
2025-08-25 13:51:37.624222,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:51:44.052353,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:44.052353,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:51:44.534603,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:46.739556,Projector,Command,'Connect'
2025-08-25 13:51:47.895879,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:51:54.555500,Projector,Command,'UpdatePower,None'
2025-08-25 13:51:54.555500,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:51:54.928267,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:51:56.795525,Projector,Command,'Connect'
2025-08-25 13:51:58.359470,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:04.946325,Projector,Command,'UpdatePower,None'
2025-08-25 13:52:04.946325,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:05.366960,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:06.850024,Projector,Command,'Connect'
2025-08-25 13:52:09.692427,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:15.375167,Projector,Command,'UpdatePower,None'
2025-08-25 13:52:15.375167,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:15.746508,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:16.907404,Projector,Command,'Connect'
2025-08-25 13:52:19.939292,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:25.765071,Projector,Command,'UpdatePower,None'
2025-08-25 13:52:25.765071,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:26.075468,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:26.959043,Projector,Command,'Connect'
2025-08-25 13:52:30.459571,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:36.087433,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-25 13:52:36.087433,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:36.351033,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:37.016769,Projector,Command,'Connect'
2025-08-25 13:52:40.914374,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:46.373855,Projector,Command,'UpdatePower,None'
2025-08-25 13:52:46.373855,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:46.575370,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:47.067199,Projector,Command,'Connect'
2025-08-25 13:52:51.335301,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:52:56.587675,Projector,Command,'UpdatePower,None'
2025-08-25 13:52:56.587675,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:52:57.018360,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:52:57.125291,Projector,Command,'Connect'
2025-08-25 13:53:01.639104,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:53:07.036147,Projector,Command,'UpdatePower,None'
2025-08-25 13:53:07.036147,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:53:07.175394,Projector,Command,'Connect'
2025-08-25 13:53:07.529518,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:53:17.239994,Projector,Command,'Connect'
2025-08-25 13:53:17.548007,Projector,Command,'UpdatePower,None'
2025-08-25 13:53:17.548007,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:54:31.318693,Processor,Event,'OnlineStatus,Online'Timestamp,Device Name,MessageType,Data
2025-08-25 13:54:46.475137,iPad,Event,'OnlineStatus,Offline'Timestamp,Device Name,MessageType,Data
2025-08-25 13:55:25.679583,Processor,Option,'PrintToTrace,True'
2025-08-25 13:55:25.696585,iPad,Option,'PrintToTrace,True'
2025-08-25 13:55:25.728173,Phone,Option,'PrintToTrace,True'
2025-08-25 13:55:25.731178,MainTP,Option,'PrintToTrace,True'
2025-08-25 13:55:25.732178,MainTP,Command,'AddPanel,panel0'
2025-08-25 13:55:25.732178,MainTP,Command,'AddPanel,panel1'
2025-08-25 13:55:25.757260,AVR,Option,'PrintToTrace,True'
2025-08-25 13:55:25.772683,Projector,Option,'PrintToTrace,True'
2025-08-25 13:55:25.773681,Projector,Event,'ConnectionStatus,Disconnected,None'
2025-08-25 13:55:26.224119,MainTP,Command,'HideAllPopups'
2025-08-25 13:55:26.225124,MainTP,Command,'ShowPage,Start Page'
2025-08-25 13:55:29.740753,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:55:36.229531,Projector,Command,'Connect'
